,TP,reg,temp,Vin_real,Vin,SLOPE,MEAN,Volt
0,4.0,3.0,-20.0,1.08,1.08,0.0,0.0,0.555024567
1,4.0,3.0,-20.0,1.08,1.08,0.0,1.0,0.556949796
2,4.0,3.0,-20.0,1.08,1.08,0.0,2.0,0.557730859
3,4.0,3.0,-20.0,1.08,1.08,0.0,3.0,0.558022785
4,4.0,3.0,-20.0,1.08,1.08,0.0,4.0,0.558170288
5,4.0,3.0,-20.0,1.08,1.08,0.0,5.0,0.55820676
6,4.0,3.0,-20.0,1.08,1.08,0.0,6.0,0.558229728
7,4.0,3.0,-20.0,1.08,1.08,0.0,7.0,0.558276273
8,4.0,3.0,-20.0,1.08,1.08,0.0,8.0,0.558278098
9,4.0,3.0,-20.0,1.08,1.08,0.0,9.0,0.558252599
10,4.0,3.0,-20.0,1.08,1.08,0.0,10.0,0.558238095
11,4.0,3.0,-20.0,1.08,1.08,0.0,11.0,0.558221021
12,4.0,3.0,-20.0,1.08,1.08,0.0,12.0,0.558235118
13,4.0,3.0,-20.0,1.08,1.08,0.0,13.0,0.558212852
14,4.0,3.0,-20.0,1.08,1.08,0.0,14.0,0.558219496
15,4.0,3.0,-20.0,1.08,1.08,0.0,15.0,0.558205179
16,4.0,3.0,-20.0,1.08,1.08,1.0,0.0,0.551784029
17,4.0,3.0,-20.0,1.08,1.08,1.0,1.0,0.555815343
18,4.0,3.0,-20.0,1.08,1.08,1.0,2.0,0.557321958
19,4.0,3.0,-20.0,1.08,1.08,1.0,3.0,0.557757256
20,4.0,3.0,-20.0,1.08,1.08,1.0,4.0,0.558047079
21,4.0,3.0,-20.0,1.08,1.08,1.0,5.0,0.558103963
22,4.0,3.0,-20.0,1.08,1.08,1.0,6.0,0.55814466
23,4.0,3.0,-20.0,1.08,1.08,1.0,7.0,0.55818809
24,4.0,3.0,-20.0,1.08,1.08,1.0,8.0,0.558203529
25,4.0,3.0,-20.0,1.08,1.08,1.0,9.0,0.558217467
26,4.0,3.0,-20.0,1.08,1.08,1.0,10.0,0.558234522
27,4.0,3.0,-20.0,1.08,1.08,1.0,11.0,0.55824668
28,4.0,3.0,-20.0,1.08,1.08,1.0,12.0,0.558250483
29,4.0,3.0,-20.0,1.08,1.08,1.0,13.0,0.558263142
30,4.0,3.0,-20.0,1.08,1.08,1.0,14.0,0.558279541
31,4.0,3.0,-20.0,1.08,1.08,1.0,15.0,0.558296055
32,4.0,3.0,-20.0,1.08,1.08,2.0,0.0,0.545452296
33,4.0,3.0,-20.0,1.08,1.08,2.0,1.0,0.552650247
34,4.0,3.0,-20.0,1.08,1.08,2.0,2.0,0.556349726
35,4.0,3.0,-20.0,1.08,1.08,2.0,3.0,0.55738757
36,4.0,3.0,-20.0,1.08,1.08,2.0,4.0,0.557921695
37,4.0,3.0,-20.0,1.08,1.08,2.0,5.0,0.558136228
38,4.0,3.0,-20.0,1.08,1.08,2.0,6.0,0.55824386
39,4.0,3.0,-20.0,1.08,1.08,2.0,7.0,0.558286263
40,4.0,3.0,-20.0,1.08,1.08,2.0,8.0,0.558290726
41,4.0,3.0,-20.0,1.08,1.08,2.0,9.0,0.558305325
42,4.0,3.0,-20.0,1.08,1.08,2.0,10.0,0.558296956
43,4.0,3.0,-20.0,1.08,1.08,2.0,11.0,0.558305209
44,4.0,3.0,-20.0,1.08,1.08,2.0,12.0,0.558294142
45,4.0,3.0,-20.0,1.08,1.08,2.0,13.0,0.558307007
46,4.0,3.0,-20.0,1.08,1.08,2.0,14.0,0.558305417
47,4.0,3.0,-20.0,1.08,1.08,2.0,15.0,0.558305289
48,4.0,3.0,-20.0,1.08,1.08,3.0,0.0,0.540221339
49,4.0,3.0,-20.0,1.08,1.08,3.0,1.0,0.548806352
50,4.0,3.0,-20.0,1.08,1.08,3.0,2.0,0.554968889
51,4.0,3.0,-20.0,1.08,1.08,3.0,3.0,0.556952769
52,4.0,3.0,-20.0,1.08,1.08,3.0,4.0,0.557821927
53,4.0,3.0,-20.0,1.08,1.08,3.0,5.0,0.558056838
54,4.0,3.0,-20.0,1.08,1.08,3.0,6.0,0.558203199
55,4.0,3.0,-20.0,1.08,1.08,3.0,7.0,0.558277374
56,4.0,3.0,-20.0,1.08,1.08,3.0,8.0,0.558293117
57,4.0,3.0,-20.0,1.08,1.08,3.0,9.0,0.558305858
58,4.0,3.0,-20.0,1.08,1.08,3.0,10.0,0.558298544
59,4.0,3.0,-20.0,1.08,1.08,3.0,11.0,0.558279974
60,4.0,3.0,-20.0,1.08,1.08,3.0,12.0,0.558301559
61,4.0,3.0,-20.0,1.08,1.08,3.0,13.0,0.558323297
62,4.0,3.0,-20.0,1.08,1.08,3.0,14.0,0.558322591
63,4.0,3.0,-20.0,1.08,1.08,3.0,15.0,0.558345644
64,4.0,3.0,-20.0,1.08,1.08,4.0,0.0,0.529566985
65,4.0,3.0,-20.0,1.08,1.08,4.0,1.0,0.539735105
66,4.0,3.0,-20.0,1.08,1.08,4.0,2.0,0.549022546
67,4.0,3.0,-20.0,1.08,1.08,4.0,3.0,0.554422161
68,4.0,3.0,-20.0,1.08,1.08,4.0,4.0,0.557055258
69,4.0,3.0,-20.0,1.08,1.08,4.0,5.0,0.557702572
70,4.0,3.0,-20.0,1.08,1.08,4.0,6.0,0.558108025
71,4.0,3.0,-20.0,1.08,1.08,4.0,7.0,0.558327874
72,4.0,3.0,-20.0,1.08,1.08,4.0,8.0,0.558414287
73,4.0,3.0,-20.0,1.08,1.08,4.0,9.0,0.558402299
74,4.0,3.0,-20.0,1.08,1.08,4.0,10.0,0.558443631
75,4.0,3.0,-20.0,1.08,1.08,4.0,11.0,0.558448381
76,4.0,3.0,-20.0,1.08,1.08,4.0,12.0,0.558439688
77,4.0,3.0,-20.0,1.08,1.08,4.0,13.0,0.558420928
78,4.0,3.0,-20.0,1.08,1.08,4.0,14.0,0.558424018
79,4.0,3.0,-20.0,1.08,1.08,4.0,15.0,0.558424875
80,4.0,3.0,-20.0,1.08,1.08,5.0,0.0,0.523802285
81,4.0,3.0,-20.0,1.08,1.08,5.0,1.0,0.534691681
82,4.0,3.0,-20.0,1.08,1.08,5.0,2.0,0.545040277
83,4.0,3.0,-20.0,1.08,1.08,5.0,3.0,0.551967965
84,4.0,3.0,-20.0,1.08,1.08,5.0,4.0,0.556385994
85,4.0,3.0,-20.0,1.08,1.08,5.0,5.0,0.557409568
86,4.0,3.0,-20.0,1.08,1.08,5.0,6.0,0.557888337
87,4.0,3.0,-20.0,1.08,1.08,5.0,7.0,0.558120187
88,4.0,3.0,-20.0,1.08,1.08,5.0,8.0,0.558246262
89,4.0,3.0,-20.0,1.08,1.08,5.0,9.0,0.558300897
90,4.0,3.0,-20.0,1.08,1.08,5.0,10.0,0.558333085
91,4.0,3.0,-20.0,1.08,1.08,5.0,11.0,0.558357254
92,4.0,3.0,-20.0,1.08,1.08,5.0,12.0,0.558390079
93,4.0,3.0,-20.0,1.08,1.08,5.0,13.0,0.558396018
94,4.0,3.0,-20.0,1.08,1.08,5.0,14.0,0.558410767
